0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.3	0.014925373134328358
0.3	0.014925373134328358
0.3333333333333333	0.014925373134328358
0.4	0.036400084
0.4	0.038115707
0.473460597	0.043091654
0.471429323	0.051488564
0.470182553	0.062201543
0.470128424	0.064222152
0.469919506	0.07502926
0.468898452	0.077946504
0.463974187	0.078733929
0.462509491	0.079240259
0.458328034	0.081876298
0.452634541	0.082348836
0.451516248	0.082387521
0.447706941	0.093671922
0.442732849	0.104399845
0.439901264	0.106030526
0.434390537	0.112827018
0.428392829	0.123248328
0.427218556	0.132919474
0.422179659	0.136135945
0.416155014	0.136767767
0.404213705	0.151683472
0.402906193	0.152152514
0.401240007	0.1546893
0.400291107	0.157010773
0.40024509	0.181257395
0.377438471	0.172564512
0.376065769	0.173361617
0.368966936	0.164655164
0.365704686	0.166372412
0.384124568	0.196686348
0.382069227	0.198651716
0.38051627	0.201786983
0.379797024	0.204342439
0.379565483	0.206361476
0.376360917	0.218314507
0.374879229	0.228644852
0.371832453	0.233897883
0.37018916	0.240499737
0.395235616	0.272579349
0.394002178	0.276484434
0.389711769	0.269049345
0.37724154	0.269643754
0.356102621	0.260241426
0.355282551	0.260929541
0.352915312	0.277403103
0.351888852	0.279712693
0.34981002	0.280195879
0.343561845	0.290161961
0.339975832	0.29249646
0.339087008	0.301643694
0.336139793	0.314136048
0.333872549	0.337208322
0.333561848	0.34296789
0.333164131	0.344243188
0.322557982	0.34479726
0.32248852	0.344992811
0.317543953	0.34562815
0.31673034	0.35392914
0.315531087	0.371635369
0.314488463	0.372321538
0.30618364	0.373519283
0.300871608	0.378660215
0.300824229	0.379001976
0.298787651	0.383734492
0.295424775	0.384722381
0.293715362	0.393673061
0.286724313	0.397554913
0.284695038	0.399321825
0.281161912	0.399362485
0.278622891	0.401896633
0.278599962	0.402783843
0.273559757	0.407701538
0.260173174	0.428457396
0.257802098	0.431922106
0.256910611	0.434552003
0.256796092	0.44583246
0.256174074	0.447797118
0.25236042	0.450281362
0.25137201	0.450839059
0.24904513	0.454762514
0.247559632	0.457029229
0.247149983	0.463341707
0.243956922	0.465536153
0.24329996	0.469967388
0.228982029	0.473789445
0.228464281	0.491016891
0.226287017	0.491266771
0.224349683	0.493617072
0.220534739	0.500143061
0.217440469	0.505754194
0.214859997	0.518292031
0.213370637	0.518429579
0.20478219	0.536106075
0.19762098	0.540656101
0.196719738	0.543117262
0.193663902	0.552850255
0.19009407	0.553446981
0.186958073	0.577771245
0.186085768	0.582773945
0.186034944	0.588055597
0.183053369	0.589300001
0.165670092	0.590337765
0.159962699	0.603498618
0.150116908	0.612258481
0.145399549	0.621049228
0.14072811	0.621166444
0.13848578	0.62365242
0.137596881	0.624095966
0.132053138	0.627427646
0.127653584	0.628302059
0.126841631	0.63155611
0.122651041	0.633731871
0.122142432	0.637341762
0.119714638	0.639647388
0.117294497	0.653282735
0.112435099	0.655089264
0.109843836	0.659029988
0.108068142	0.662231137
0.104184871	0.670184297
0.103847987	0.675876934
0.102937709	0.67954667
0.092855975	0.679989871
0.088654613	0.683969491
0.085891174	0.687986507
0.082714283	0.700708214
0.082264552	0.703538624
0.082097335	0.7167588
0.081724579	0.718576465
0.080656541	0.723752212
0.079914349	0.742409258
0.079488248	0.748757264
0.07818986	0.75490727
0.071778021	0.759469642
0.071582126	0.761787319
0.065837292	0.765589447
0.065770708	0.7713021
0.064392245	0.77273665
